Pattern,Count
NN NN ,0.21736710269969384
JJ NN ,0.2154188700250487
NN ,0.1945449485109936
JJ NN NN ,0.064013359309769
JJ ,0.0320066796548845
NN NN NN ,0.03145004174784303
JJ JJ NN ,0.01809073197884776
NN IN NN ,0.01224603395491233
NN VBG ,0.011132758140829391
VBG NN ,0.010854439187308655
VBN NN ,0.008627887559142778
JJ JJ ,0.008071249652101308
NN JJ ,0.007236292791539103
VB NN ,0.006957973838018369
NN JJ NN ,0.006957973838018369
VB ,0.006679654884497634
JJ VBG ,0.0052880601168939605
JJ VB ,0.004731422209852491
NN CC NN ,0.004453103256331756
VBG ,0.004174784302811021
JJ NN IN NN ,0.003896465349290287
NN VB ,0.0036181463957695517
JJ NN NN NN ,0.0036181463957695517
JJ JJ NN NN ,0.003339827442248817
VBN NN NN ,0.003339827442248817
JJ NN VBG ,0.0030615084887280824
JJ VBG NN ,0.0025048705816866127
NN VBG NN ,0.0025048705816866127
VBD NN ,0.002226551628165878
NN VBN NN ,0.002226551628165878
NNS NN ,0.0019482326746451434
VB JJ NN ,0.0019482326746451434
NN NN NN NN ,0.0019482326746451434
VB NN NN ,0.0016699137211244085
NN IN JJ ,0.0016699137211244085
CC NN ,0.0016699137211244085
IN NN ,0.0016699137211244085
JJ NNS ,0.0016699137211244085
JJ NN JJ NN ,0.0013915947676036739
JJ VBP ,0.0013915947676036739
JJ NN VB ,0.0013915947676036739
NN CC NN NN ,0.0013915947676036739
NN IN JJ NN ,0.0013915947676036739
NN IN NN NN ,0.0013915947676036739
JJ CC JJ NN ,0.0013915947676036739
NNS NN NN ,0.001113275814082939
JJ NN JJ ,0.001113275814082939
NN NN CC NN ,0.001113275814082939
NN IN ,0.001113275814082939
VBD NN NN ,0.001113275814082939
RB VBN NN ,0.001113275814082939
NN VBP ,0.0008349568605622043
JJ NNS NN ,0.0008349568605622043
NN NN VBG ,0.0008349568605622043
VBG NN NN ,0.0008349568605622043
NN VBD ,0.0008349568605622043
NN JJ VBP ,0.0008349568605622043
JJ VBD NN ,0.0008349568605622043
NN NN VB ,0.0008349568605622043
NN IN DT NN ,0.0008349568605622043
DT NN NN ,0.0008349568605622043
VBP NN ,0.0008349568605622043
NNS ,0.0008349568605622043
VBN ,0.0008349568605622043
RB JJ NN ,0.0008349568605622043
VBN JJ NN ,0.0005566379070414695
VBD ,0.0005566379070414695
JJ NN IN DT NN ,0.0005566379070414695
NN NN IN JJ NN ,0.0005566379070414695
CD JJ NN ,0.0005566379070414695
VBG JJ ,0.0005566379070414695
CC ,0.0005566379070414695
RB NN NN ,0.0005566379070414695
NN NN JJ ,0.0005566379070414695
NN JJ JJ NN ,0.0005566379070414695
NN NN IN NN NN ,0.0005566379070414695
NN CC NN NN NN ,0.0005566379070414695
JJ NN NNS ,0.0005566379070414695
NN JJ VB ,0.0005566379070414695
CD NN ,0.0005566379070414695
JJR NN ,0.0005566379070414695
VBP ,0.0005566379070414695
NN VBP NN ,0.0005566379070414695
VB JJ NN NN ,0.0005566379070414695
NNP ,0.0005566379070414695
VBN NN NN NN ,0.0005566379070414695
JJ VB NN ,0.0005566379070414695
