Pattern,Count
NN ,0.29562116108579356
NNS ,0.1517733306914999
NN NN ,0.14107390529027145
NN NNS ,0.10877749157915594
JJ NN ,0.09114325341787201
JJ NNS ,0.06023380225876759
JJ ,0.0378442639191599
VBG ,0.012086387953239549
NN IN NNS ,0.011293837923518922
NNS NN ,0.010699425401228452
JJS NNS ,0.01030315038636814
VBG NNS ,0.0091143253417872
IN NN ,0.005349712700614226
JJS NN ,0.0047553001783237564
VB ,0.003764612641172974
NN VBG ,0.003764612641172974
NN IN NN ,0.002972062611452348
IN NNS ,0.0027739251040221915
JJ VBG ,0.002575787596592035
VB NNS ,0.002179512581731722
VB NN ,0.0017832375668714088
VBG NN ,0.0015851000594412521
JJ JJ ,0.0015851000594412521
NN VB ,0.0013869625520110957
VBZ ,0.0013869625520110957
NN VBZ ,0.0011888250445809391
IN ,0.0011888250445809391
NN JJ ,0.0009906875371507827
VBD NN ,0.0009906875371507827
JJS ,0.0009906875371507827
CC ,0.0009906875371507827
VBP NN ,0.0007925500297206261
VBP ,0.0007925500297206261
JJS NNS NN ,0.0007925500297206261
NN NNS NN ,0.0005944125222904696
NNS CC NNS ,0.0005944125222904696
JJ VB ,0.0005944125222904696
JJR NN ,0.0005944125222904696
JJ NN NN ,0.0005944125222904696
JJ NN NNS ,0.0005944125222904696
NN IN DT NN ,0.0005944125222904696
JJ JJ NN ,0.0005944125222904696
VBN NNS ,0.0005944125222904696
RB ,0.00039627501486031304
VBP NNS ,0.00039627501486031304
VBN NN ,0.00039627501486031304
NNS IN NNS ,0.00039627501486031304
VBD ,0.00039627501486031304
RB NN ,0.00039627501486031304
NN NN NN ,0.00039627501486031304
JJ IN ,0.00039627501486031304
JJR ,0.00039627501486031304
VBD NNS ,0.00019813750743015652
JJ JJS ,0.00019813750743015652
NN JJ VBZ ,0.00019813750743015652
IN DT ,0.00019813750743015652
VB JJ NN ,0.00019813750743015652
NNP ,0.00019813750743015652
NN NN NNS ,0.00019813750743015652
JJ IN NN ,0.00019813750743015652
NNS CC ,0.00019813750743015652
NN NNP ,0.00019813750743015652
RB IN NN ,0.00019813750743015652
RBR NNS ,0.00019813750743015652
JJ JJ NNS ,0.00019813750743015652
NN RB ,0.00019813750743015652
NN IN ,0.00019813750743015652
JJS VBZ ,0.00019813750743015652
WP ,0.00019813750743015652
NN VBG NNS ,0.00019813750743015652
NN CC NN NN ,0.00019813750743015652
JJ VBP ,0.00019813750743015652
NN JJ NNS ,0.00019813750743015652
CC NNS ,0.00019813750743015652
VB JJ ,0.00019813750743015652
NNS NNS ,0.00019813750743015652
CC NN NN ,0.00019813750743015652
CC NN ,0.00019813750743015652
NN VBD ,0.00019813750743015652
VBD VBG ,0.00019813750743015652
CC DT ,0.00019813750743015652
NNS IN NN ,0.00019813750743015652
NNS IN JJ ,0.00019813750743015652
NNS CC JJ ,0.00019813750743015652
VBN JJ ,0.00019813750743015652
